V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
488.03509521484375,438.46936,417.5583,374.83664,351.40045,336.831,306.8617,289.29425,300.3666,300.94812,306.6735,322.8861,336.58127,361.81042,397.197,428.2699,441.2078,473.4398,508.32437,500.64215,521.5748,531.4494,514.2111,483.4784,469.4497,442.9065,405.9697,364.14526,339.32608,315.6698,304.50833,284.41748,279.94318,288.93726,290.25717,300.6277,324.2229,349.61914,372.74817,400.7766,439.41705,451.38916,472.8685,491.84445,518.8456,497.20184,504.0006,473.61108
539.865234375,508.9413,487.9379,456.05588,435.88522,427.02704,403.77698,391.2436,402.46216,418.30698,431.3806,459.1164,475.35922,501.98926,527.09985,547.5286,556.8424,568.0884,583.09827,569.3688,570.7847,572.9866,556.2196,537.45807,524.92554,508.4043,482.3297,446.3946,427.85605,408.04388,399.57022,399.72128,397.65192,404.72214,425.5678,441.35846,466.0859,492.09195,511.4168,528.01685,550.97723,550.0096,552.067,562.706,565.8805,550.0825,550.1499,529.7023
22205.57421875,20496.158,19130.447,18029.254,17530.348,17599.445,16984.707,16905.848,18014.27,19353.146,20448.762,22228.676,23703.602,25585.055,26595.004,27869.076,27747.867,28420.324,28360.604,27759.43,26743.27,26411.504,24452.88,23165.393,21934.617,20367.408,19146.123,18003.928,17023.998,16893.547,17172.045,17144.34,17753.805,18623.85,20418.379,21488.748,23343.533,24878.508,26312.875,27110.984,28025.078,27361.54,27207.352,27261.326,26547.467,25625.742,24923.168,22769.736
560609.4375,519838.06,492566.66,463969.12,452487.75,450855.97,437810.34,434540.88,462735.75,488020.47,511342.16,549459.06,579956.25,616203.75,643642.5,671313.25,672957.2,688632.2,691479.9,676508.75,659494.25,653027.6,610478.6,577354.75,553255.1,519754.8,490685.7,459846.1,440724.88,438499.16,442644.0,439778.97,450693.88,473731.12,507648.16,529211.25,567307.56,600852.3,633576.5,651266.1,676037.9,662974.8,664274.3,666453.25,657847.9,631698.5,616315.75,571749.7
3249.473876953125,3155.451,3059.9966,2945.4458,2886.6543,2789.915,2770.723,2694.968,2715.2222,2725.8958,2798.7263,2822.204,3025.9368,3135.3804,3290.4844,3411.8127,3389.0925,3498.3894,3562.9392,3536.7056,3531.8164,3636.4692,3524.7622,3430.2532,3307.6738,3110.1562,2990.5557,2886.3354,2757.8176,2831.52,2746.2827,2731.3997,2753.008,2745.8364,2791.2632,2833.0269,2998.8965,3129.5576,3321.5156,3318.3303,3558.5964,3453.1787,3540.9424,3643.5273,3646.7368,3585.6917,3509.7483,3317.854
1171.12890625,1135.0747,1107.6415,1057.9373,1036.9056,1019.4093,979.1759,959.4857,966.6566,974.04095,992.70593,1044.6708,1073.5813,1130.3717,1177.0499,1214.7981,1232.5201,1270.6384,1292.046,1276.6671,1266.1758,1268.6859,1216.3793,1191.9166,1171.5791,1137.9785,1099.8464,1057.0928,1016.90546,1002.44867,980.147,977.1945,952.3777,955.1958,994.01056,1013.18286,1054.8766,1112.6707,1170.1821,1194.8348,1250.6128,1241.064,1254.6033,1287.9918,1272.8911,1252.2118,1242.4673,1190.4683
874.722412109375,806.5737,760.8707,717.7426,693.18445,692.2832,681.7987,664.6509,695.1439,712.6308,762.02783,847.7203,920.79926,990.1796,1066.8613,1127.978,1132.9943,1161.0244,1149.0511,1126.3553,1090.2482,1074.7954,994.7091,948.34265,911.15955,815.87695,760.7983,715.22534,676.6572,717.5814,706.1016,695.27094,692.8836,705.37085,786.6077,836.973,893.2891,984.765,1068.4202,1118.2034,1165.3429,1135.2042,1136.9508,1160.9954,1098.0159,1066.5924,1021.4651,941.7402
2979.719482421875,2478.6938,2178.8154,1908.2334,1855.9774,1870.885,1808.2527,1851.1003,2176.794,2552.2356,2840.1619,3278.6008,3644.402,3999.814,4258.0376,4430.0645,4386.907,4507.3047,4458.723,4393.578,4160.122,4052.215,3605.9336,3255.459,2913.5122,2473.111,2253.8765,1907.1671,1789.7811,1847.529,1931.854,1848.8699,2136.47,2475.749,2888.8604,3188.3008,3514.18,3854.1099,4176.872,4366.255,4448.4316,4310.5093,4313.316,4297.9316,4132.5493,3873.622,3662.5305,3236.5027
486.0694274902344,390.70435,368.27594,309.78995,268.94855,262.08356,234.28989,221.90424,200.76888,255.6447,254.09303,261.17957,275.58408,312.55096,388.73645,434.41684,441.58694,505.36084,553.9459,559.6208,565.3977,586.75464,557.90814,464.7923,478.42136,433.66064,330.95712,301.2074,235.03952,215.82578,208.2934,197.52615,178.81676,194.74449,211.86691,225.27577,288.85242,303.87192,331.45395,377.04437,453.98193,472.9518,515.5822,540.91705,566.93616,558.5967,575.8026,472.3449
7405.71533203125,7273.484,7236.532,7089.8784,7002.08,6941.9204,6828.4136,6760.0747,6821.5854,6844.5977,6874.8364,7045.267,7071.8467,7198.7,7378.5557,7444.3647,7505.7314,7621.897,7692.6875,7670.9785,7657.1514,7657.3926,7560.1084,7409.3096,7413.7847,7295.376,7183.3843,7049.7734,6928.7324,6899.9556,6838.3325,6827.0815,6733.1357,6802.924,6901.6265,6946.046,7044.7993,7195.6323,7323.1846,7422.205,7547.2246,7556.002,7630.2666,7730.7393,7690.706,7616.552,7586.0825,7458.041
2114.312255859375,1864.6702,1737.3427,1530.5421,1416.6481,1330.0632,1174.5946,1108.8557,1156.918,1167.3,1208.7535,1249.9095,1326.4115,1459.7316,1636.4373,1767.9879,1853.3007,2037.6814,2222.4219,2258.482,2338.0012,2399.7114,2306.7407,2154.8364,2082.29,1881.9623,1704.9524,1489.3613,1363.0029,1286.7996,1189.2748,1060.4268,1093.6133,1131.1565,1136.2927,1204.7725,1295.9434,1386.9672,1534.4929,1714.8604,1877.1562,1955.4878,2106.0674,2204.8855,2335.1824,2283.2163,2274.543,2133.0198
8369.240234375,8881.563,9353.667,10049.128,10453.825,10719.761,11289.214,11706.962,12387.763,12687.05,12811.336,13092.103,13263.613,13300.693,12768.877,12539.958,12343.609,11586.528,10879.555,9889.435,9419.121,8746.724,8435.228,8222.848,8760.516,8831.092,9373.854,9738.467,10433.431,10891.948,11702.257,12070.559,12368.127,12826.051,12887.562,12994.151,13222.223,12945.667,13105.151,12637.696,12313.781,11286.1045,10703.533,9980.2295,9181.155,8729.307,8327.687,8356.542
36425.71484375,33346.918,31624.129,28564.39,26574.145,25349.592,22866.855,21430.332,21800.424,21668.67,22128.145,22966.879,24210.238,26143.754,28977.941,31085.922,32319.912,34681.395,37031.656,36863.758,38005.49,39117.344,38166.297,36538.25,35389.965,33461.008,30960.158,27622.871,25793.557,24109.697,22857.389,21436.29,20807.26,21113.273,21286.162,22178.852,23634.338,25328.953,27714.105,29604.842,32511.621,33193.96,34766.477,36187.965,37839.234,36889.117,37212.08,35524.414
28455.283203125,26007.047,24250.088,22993.928,22475.46,22838.361,22409.244,22615.758,24722.611,26704.682,28439.85,30949.219,33165.027,35648.312,37002.707,38770.402,38560.473,39377.797,38980.875,37694.504,36189.254,35345.844,32069.057,29843.662,28079.63,25802.87,24324.242,22889.857,21858.55,22117.654,22941.982,22810.816,24080.482,25884.057,28192.953,29867.996,32448.668,34556.93,36663.5,37680.402,38930.363,37770.668,37316.67,37079.914,35757.18,33998.68,32686.52,29369.953
36236.01953125,34139.07,32549.258,30749.648,29917.213,29618.46,28532.918,28247.934,29489.13,31004.865,31992.889,34312.434,36073.47,38488.727,40288.2,41910.918,42358.926,43909.695,44016.48,43932.016,42575.21,42310.613,39313.094,37638.668,36284.84,34212.117,32483.947,30755.92,29430.02,29574.805,29186.605,29063.55,29304.834,30422.629,32494.643,33643.617,35583.64,37847.59,40323.23,41309.195,43114.582,42628.695,42920.027,43880.13,42605.664,41590.227,40427.805,37684.992
930.4884643554688,831.62787,766.4079,679.29565,589.85095,581.2835,549.5685,474.98108,518.0891,552.3098,613.54626,733.80676,828.4135,919.1094,991.6174,1051.3918,1059.1886,1035.6206,1061.1211,1067.4094,1038.9719,1068.0701,1064.6194,981.49414,939.7668,840.9452,772.84845,647.0912,557.99634,566.6854,537.34534,529.88214,484.18875,518.82886,614.0886,677.82153,797.313,880.9077,976.1852,942.4442,1034.5059,968.2729,988.1212,1033.4541,1053.359,1020.8496,1022.57825,972.2294
19351.328125,18603.04,17999.336,17494.41,17733.941,18655.602,19226.012,20402.52,23040.08,24952.715,26841.324,28525.828,29906.516,31221.678,31547.64,31902.596,31774.994,30886.615,30050.795,27467.36,26054.344,24380.361,22250.031,20075.22,19154.191,18278.883,17849.844,16984.398,17371.01,17732.479,20138.623,20500.803,22268.201,24833.59,26391.977,27155.842,29211.729,30057.191,31370.283,31202.453,31209.48,29653.914,28217.318,26710.418,25542.988,23007.594,21819.11,19788.107
8591.6396484375,8089.55,7751.03,7631.257,7511.5923,7640.982,7713.3496,7828.1006,8368.398,8836.163,9207.548,9729.552,10111.099,10579.7705,10704.207,10936.724,10830.686,10971.056,10804.463,10536.262,10261.237,9967.57,9270.599,8880.968,8464.779,8052.664,7817.256,7628.303,7430.016,7515.0156,7785.237,7760.6714,8203.007,8652.881,9081.343,9471.849,9988.667,10295.247,10630.855,10762.391,10914.231,10600.55,10526.523,10346.821,10026.481,9716.451,9506.779,8780.043
242.60067749023438,193.73863,137.21954,128.97089,107.6862,115.05449,103.80676,103.81862,168.65079,177.03659,228.94633,233.5285,291.66513,354.2853,362.99628,417.34106,422.95013,426.41147,429.96414,389.76965,371.335,368.8891,330.22528,256.78836,230.93996,183.30632,148.35071,126.28382,114.87657,98.99899,118.5672,70.40381,146.82697,150.9185,156.52208,214.92593,267.4417,324.54968,345.81042,375.19,391.83066,385.04492,364.30817,350.01096,346.9332,342.6079,300.4141,266.07104
511.51129150390625,470.63843,427.90646,389.6412,386.72055,359.40933,335.9668,322.2035,334.3331,303.57626,302.3136,311.3451,296.47675,310.39053,339.97934,366.71173,365.15652,390.21048,412.9006,439.54025,477.18668,501.72754,515.77246,495.18234,473.15024,455.42206,425.44247,410.28958,371.05145,354.74924,335.8586,302.87762,306.84586,295.017,285.6778,287.69473,273.04486,316.48245,317.8424,346.6149,362.68845,379.96054,406.84445,453.8685,502.55066,483.9817,512.0413,502.95236
480.7860412597656,439.25323,428.85358,377.6564,364.8225,335.6861,304.77292,300.95462,326.6825,351.17145,377.6074,453.56915,473.46005,517.9242,540.43414,551.6783,547.64386,556.31744,563.8864,563.1983,562.6771,547.1814,539.4423,495.5409,501.0099,439.20786,423.7048,363.51456,339.45102,301.3853,308.6518,303.65704,311.98013,338.7627,396.84274,424.4569,477.02103,499.30273,521.12823,525.929,536.7746,525.62067,527.7711,549.64435,552.5056,517.90894,515.83997,491.67902
13072.15234375,11774.132,10810.254,9961.448,9718.174,9879.442,9503.047,9540.014,10666.657,11715.058,12629.924,14059.643,15349.155,16740.121,17673.213,18729.57,18706.51,19189.693,19012.846,18266.62,17367.672,16948.695,15141.273,13854.853,12913.486,11632.098,10816.445,9890.1875,9315.486,9493.241,9918.862,9820.696,10344.108,11302.659,12651.706,13502.631,14907.486,16212.186,17543.924,18150.059,18950.84,18334.54,18054.23,18024.473,17271.004,16198.0205,15336.945,13611.248
729.229736328125,628.9686,546.7392,427.68396,356.628,341.61618,284.26422,268.266,307.65225,365.20422,454.4736,542.8071,594.6575,692.76306,769.6616,829.6496,846.88354,852.1435,879.75574,859.26196,845.59283,848.1029,789.078,724.8347,676.0062,616.8943,517.8277,413.5804,335.28323,287.396,278.20905,295.63574,299.84332,323.0346,430.39722,502.15967,595.9863,674.46136,724.25684,793.57355,823.7187,821.4066,788.0391,829.55255,809.16833,795.1344,801.51215,704.0088
537.333984375,493.48218,440.86554,395.84766,354.65732,347.7476,310.97983,316.6386,353.4829,371.9204,421.59106,475.18726,527.0638,602.3956,651.9302,694.18945,727.15424,762.4972,772.91516,773.25024,741.1535,749.05896,671.4044,614.00757,597.9715,509.0243,445.5658,385.7881,350.45972,373.18518,348.97052,330.5613,344.10165,366.2356,405.1344,448.01892,521.2406,587.4051,656.2672,674.2041,742.70795,722.9392,738.4413,780.3492,752.525,742.3845,699.5521,630.765
53698.359375,49763.37,46632.715,43325.88,41689.22,41112.344,39119.56,38379.184,40647.562,42838.98,44940.348,48031.695,51471.383,55727.508,59208.625,62206.47,63270.26,65502.215,66337.33,65716.6,63671.9,63622.82,59298.703,56069.625,53678.31,49759.566,46543.137,42831.125,40543.188,40677.99,39915.87,39380.242,40129.55,41837.465,44752.52,47130.297,50620.69,54314.7,58733.52,60801.777,63966.43,63169.42,63743.434,64846.77,63527.332,61987.902,59894.37,55558.34
26862.125,24723.852,23256.098,22026.52,21641.152,22011.783,21845.871,22191.85,24121.072,26145.818,28061.121,30435.678,32102.748,34031.445,35234.977,36379.73,36159.03,36216.867,35764.477,34573.418,33102.652,32204.99,29765.838,27705.7,26334.738,24673.883,23035.81,21659.602,21156.445,21159.0,22190.068,22679.238,23541.242,25571.29,28005.656,29362.11,31833.168,33148.766,34872.805,35612.895,36135.203,34797.938,34355.086,33732.562,32783.523,31014.156,30008.492,27440.91
2033.014404296875,1873.2367,1730.2599,1657.9604,1614.69,1658.2717,1654.839,1701.8345,1855.3629,2031.3851,2190.0972,2365.0112,2514.4912,2672.7515,2749.765,2819.5195,2797.4038,2803.6443,2747.1003,2669.6729,2540.825,2474.4663,2286.8896,2143.0967,1998.791,1843.9707,1735.4996,1653.6211,1599.3779,1623.9668,1694.9073,1720.0085,1836.4458,1986.3654,2175.8682,2312.37,2480.803,2600.0854,2735.8271,2794.0776,2809.6675,2707.832,2656.429,2618.8105,2512.103,2419.0508,2319.662,2114.1487
4635.60986328125,4236.3936,3969.6177,3732.8486,3664.6636,3744.271,3746.9028,3806.23,4210.4756,4606.7183,4997.55,5399.962,5695.3823,6083.7925,6284.027,6495.671,6508.5405,6497.6504,6371.4956,6096.8457,5802.5063,5568.9336,5116.7773,4710.7393,4466.2847,4188.621,3947.7744,3698.9346,3609.2476,3609.1934,3819.3635,3933.0518,4116.1284,4459.1895,4922.0454,5225.4766,5631.9385,5886.0264,6249.306,6367.1143,6460.9985,6205.9175,6070.7324,5937.0566,5681.3228,5386.9165,5191.3574,4685.9365
13916.3056640625,12976.154,12386.092,11775.295,11611.42,11767.537,11587.853,11704.168,12555.175,13518.2705,14333.828,15613.294,16316.441,17172.188,17797.055,18343.355,18209.365,18292.852,18122.885,17475.895,16821.492,16376.639,15204.298,14276.648,13736.507,13004.021,12209.176,11507.634,11311.479,11194.419,11732.2705,12044.376,12240.009,13229.926,14435.149,14949.731,16218.5,16784.889,17562.045,17951.521,18233.084,17588.973,17432.107,17091.56,16722.438,15721.034,15283.684,14099.515
1329.0819091796875,1130.567,947.8855,712.6448,594.1496,548.11914,380.5368,384.9085,480.16983,524.396,627.8972,701.32245,723.7003,845.8611,989.75116,1104.9768,1244.9976,1283.969,1378.2573,1413.4778,1438.9402,1448.8662,1453.0212,1274.087,1208.0728,1083.2074,960.26874,680.51514,621.20856,556.65393,471.97903,387.74554,465.30743,571.04675,593.5857,725.7373,751.0405,870.81494,935.4234,1109.1343,1145.1501,1257.9607,1225.0684,1350.5789,1350.9437,1376.9316,1354.9445,1289.5847
598.4288940429688,608.172,615.4908,612.2335,595.61163,599.137,606.37634,574.84595,554.93805,520.3243,467.6364,422.8193,400.36508,355.60306,349.21558,338.68274,339.52335,354.4295,367.4718,393.46692,442.13266,482.2092,533.3937,557.9581,568.2342,610.3473,607.68134,611.11957,610.37823,584.9954,572.7423,570.8268,528.44855,535.6615,478.02545,437.4901,391.95392,360.93353,348.30167,329.40875,337.60663,358.33533,368.4209,401.93362,445.79642,468.92816,522.2718,563.8452
932.3470458984375,872.52527,859.0345,784.82684,780.51447,752.8209,731.11115,732.87445,720.5017,740.28296,742.97394,783.05237,795.4524,810.0145,856.7473,873.3928,866.5581,884.90924,918.75366,914.5275,963.6297,976.23553,984.63745,949.77386,948.1544,899.7099,847.7746,808.4952,774.951,751.4484,739.5232,712.5869,710.8578,705.09937,735.0393,753.98737,761.344,799.53076,811.41956,826.7942,858.42535,878.4196,894.87445,961.3937,980.80865,966.3429,970.81213,968.74146
203.15867614746094,190.98228,172.48056,173.02289,167.14786,168.4565,169.41365,173.47241,191.02219,203.78049,217.25224,244.24905,266.1374,283.57516,292.89102,305.00574,302.9984,305.14853,297.24817,287.98755,277.25247,269.66788,238.61124,220.20958,209.91037,186.03706,179.31406,165.97589,163.94568,174.2626,175.49048,178.50041,186.8305,204.43297,219.65651,237.90948,251.81833,272.67126,294.29376,295.9162,309.57742,292.1439,289.09128,292.26123,274.0885,256.0734,240.75291,221.83542
727.8453979492188,665.10474,635.1917,591.73083,586.8495,584.1335,586.13354,586.34314,593.08374,633.2971,664.52423,708.286,730.71094,757.2038,800.4266,847.4451,831.0896,838.8081,852.8896,804.99286,832.40186,802.3783,771.5418,732.3265,700.79675,675.33545,625.0865,592.47327,567.01074,550.03467,574.6779,584.1339,587.8101,593.57477,641.8856,659.03577,702.34326,747.1228,761.8331,777.728,807.0303,797.5992,794.8541,797.70447,824.3153,769.26074,772.5769,714.6192
786.52685546875,801.2504,833.7498,879.75165,914.1896,942.73663,992.69836,1014.5059,1029.9742,1030.4905,1029.5151,980.1737,971.51984,921.22064,890.40784,859.7433,842.4074,805.2917,784.66223,778.23816,782.2306,769.0583,777.8204,772.8537,779.93225,802.4289,830.9695,886.56934,918.90686,964.2492,985.0027,1001.99274,1017.5373,1039.9027,1017.1066,1005.7195,978.8648,921.1566,897.33905,864.5961,831.461,825.50574,796.3381,785.90955,786.31964,779.584,776.03723,776.3665
1559.8660888671875,1482.214,1408.2234,1388.6327,1291.345,1304.5721,1248.3333,1208.307,1272.9465,1307.7203,1333.0934,1334.5455,1363.8068,1380.7777,1416.8605,1408.4546,1458.338,1498.3062,1544.2665,1605.7542,1607.2773,1617.2537,1624.6139,1653.292,1525.9962,1441.0817,1409.2197,1358.0325,1301.8483,1318.4929,1250.894,1217.2952,1280.6097,1318.371,1319.7869,1371.8901,1348.9442,1387.5859,1430.3301,1524.3549,1516.3912,1543.1195,1590.1106,1603.9479,1588.8956,1642.3346,1646.208,1585.5437
14734.7177734375,13569.455,12838.377,12529.093,12467.342,12643.799,12707.94,12852.64,14107.166,14750.239,15675.569,16676.629,17568.045,18457.56,18802.408,19627.875,19426.441,19674.95,19609.482,18603.373,18375.668,17873.12,16304.488,15242.014,14270.216,13476.158,12962.123,12193.818,12226.109,12178.721,12987.359,12519.561,13579.943,14608.246,15121.239,15704.184,16845.518,17884.5,18482.719,18887.842,19346.182,18761.848,18664.914,18134.31,18208.96,16698.176,16249.992,15003.324
1656.003173828125,1453.1279,1327.7698,1225.4813,1200.1635,1230.7081,1226.7717,1275.5958,1461.7274,1592.5214,1742.778,1906.2604,2058.4072,2207.4133,2304.71,2405.4688,2384.0696,2413.6284,2407.57,2303.9407,2226.2075,2164.3718,1965.9398,1767.6284,1626.6399,1427.4144,1330.4055,1205.9897,1176.0133,1197.531,1291.5264,1252.9475,1409.9974,1583.427,1707.0875,1838.409,2021.3132,2140.83,2260.8442,2333.2705,2396.223,2306.3596,2283.7397,2242.623,2205.6672,2034.5598,1938.5347,1718.8966
3370.59814453125,3150.724,2901.2405,2603.9058,2430.2534,2332.0713,2059.1892,1970.4465,2033.7097,2062.5686,2157.7434,2293.6562,2454.1284,2710.9204,2900.6133,3104.6309,3189.3184,3414.824,3579.867,3603.223,3657.6763,3764.8486,3628.872,3518.9785,3319.7136,3123.7578,2876.1116,2567.932,2406.1196,2228.2173,2110.5408,2003.3694,2014.755,2021.2566,2116.2288,2243.7437,2395.6433,2615.8958,2859.7876,2982.4146,3198.8687,3276.2517,3357.1887,3553.8645,3658.816,3610.3215,3568.9248,3446.754
5017.81640625,4656.266,4374.508,4165.192,4058.9165,4110.875,4070.7158,4060.9639,4419.305,4785.0864,5117.4727,5544.195,5875.8115,6292.317,6522.6514,6745.832,6748.3594,6861.176,6782.8843,6576.605,6281.02,6136.513,5575.249,5253.4395,4991.547,4640.062,4393.461,4131.5923,3958.9634,3984.2812,4125.108,4197.127,4363.471,4645.2686,5075.2837,5332.6714,5766.193,6107.325,6479.117,6622.9854,6826.452,6565.6367,6519.963,6440.2593,6244.012,5931.0117,5720.185,5191.0312
99622.890625,92555.08,87264.13,82397.22,80659.4,80377.15,78280.29,78147.555,83623.08,88704.586,93176.195,100757.48,106246.88,113117.76,117792.41,122686.08,122470.44,125392.28,125183.875,122404.38,118706.48,117176.68,109072.15,103189.41,98573.32,92555.73,86872.43,81896.664,78245.375,77985.98,79135.26,79099.84,80837.19,85752.49,92754.734,96233.88,103722.45,110005.95,116178.91,119286.96,123338.62,120561.62,120734.06,120894.61,118929.125,114011.27,110889.914,102505.8
90861.5703125,84739.98,80122.92,75860.38,74332.266,74002.195,72091.64,71943.64,76718.11,80983.57,84746.83,91383.51,96104.67,102105.69,106225.59,110652.48,110476.02,113153.875,113050.71,110555.5,107420.69,106126.805,99076.23,93908.3,89963.89,84782.8,79658.61,75404.5,72134.44,71848.76,72794.875,72733.67,74021.05,78300.96,84324.78,87184.65,93814.41,99347.3,104772.34,107499.65,111220.83,108844.46,109115.96,109323.8,107732.11,103388.234,100682.52,93358.336
4991.1904296875,4536.389,4349.556,3938.5896,3743.2656,3622.2312,3386.2754,3165.259,3318.6123,3371.6238,3503.534,3670.0898,3866.752,4163.219,4566.319,4833.869,4987.509,5197.673,5448.9165,5417.9434,5431.268,5509.469,5293.219,4968.0283,4867.456,4610.8506,4254.208,3818.4902,3579.7605,3486.4087,3366.7734,3259.0906,3135.6265,3256.7258,3433.574,3483.119,3792.7976,4019.4402,4408.091,4609.905,4991.8096,4984.328,5154.6973,5300.5356,5461.753,5252.694,5243.496,4933.4805
