V1,V2,V3,V4,V5,V6
9262.6396484375,9638.103,9964.053,10322.803,10653.858,10978.239
2894.753662109375,3044.8245,3165.4321,3317.6956,3450.3901,3610.3945
16539.85546875,17483.295,18297.197,19204.05,19965.324,20667.844
4707.390625,4877.0967,5027.11,5183.7393,5329.1016,5486.5957
11152.7958984375,12005.318,12752.447,13565.548,14340.841,15104.674
5293.83984375,5523.955,5723.7666,5943.3145,6144.792,6390.2686
2955.300537109375,3107.554,3237.461,3400.554,3536.446,3705.7783
2439.58984375,2497.8767,2556.5112,2609.3948,2663.5312,2709.7444
2029.2099609375,2151.8042,2259.9004,2412.4565,2525.393,2687.23
12249.931640625,13311.936,14240.691,15218.016,16199.914,17015.012
11836.4775390625,12419.471,12859.713,13432.309,13933.297,14441.264
14012.01171875,15457.756,16689.395,18167.785,19383.645,20921.084
4553.46875,4871.4355,5146.807,5479.668,5771.563,6108.4746
4359.8623046875,4687.0645,4972.629,5345.374,5652.8516,6036.6943
1126.8748779296875,1050.7511,1002.6366,977.9569,903.3795,1039.0387
4265.6201171875,4428.7573,4561.243,4728.116,4875.2256,5060.1753
10951.080078125,11779.45,12504.296,13298.084,14048.42,14785.645
6596.23388671875,6700.5977,6751.465,6912.703,6979.494,7141.737
2318.5859375,2372.6077,2420.0735,2468.697,2519.5874,2571.0696
1867.134765625,1939.1865,2007.576,2072.2583,2138.089,2209.9395
5821.705078125,6340.576,6755.419,7323.925,7806.912,8397.017
9809.3291015625,10439.664,10967.246,11603.987,12142.754,12795.088
2249.134765625,2332.329,2397.5515,2490.3035,2563.9624,2665.562
7125.9765625,7404.9116,7636.0586,7853.9385,8020.11,7847.4478
4813.2548828125,5253.0986,5614.205,6065.0967,6428.4707,6912.6787
8007.92041015625,8622.716,9134.212,9736.543,10284.601,10876.438
5923.619140625,6213.798,6465.724,6738.129,7001.488,7253.2217
8398.2939453125,8532.072,8654.993,8745.01,8850.862,8923.319
3999.123046875,4120.252,4228.683,4373.6636,4491.326,4657.1953
2264.027587890625,2345.5269,2413.8271,2499.1394,2570.1538,2670.867
15466.3603515625,16253.191,16869.695,17658.61,18309.312,19180.16
2757.25,2793.9905,2830.3757,2862.384,2895.859,2932.3904
12646.53125,13023.828,13383.342,13821.678,14170.276,14602.004
2212.6396484375,2370.7212,2504.0178,2659.7852,2797.309,2933.9536
15488.115234375,15854.713,16207.208,16540.146,16860.244,17164.31
11978.2744140625,12475.672,12902.536,13408.985,13854.158,14324.336
7893.49365234375,8015.1455,8132.4224,8241.169,8354.215,8436.399
3954.9052734375,4042.31,4116.05,4192.488,4261.1484,4317.7993
3261.53271484375,3347.274,3419.1091,3497.7573,3567.7007,3630.9622
2722.92822265625,2803.703,2873.443,2952.4302,3023.9304,3098.2031
4429.28857421875,4893.21,5324.823,5771.3433,6221.265,6709.8613
9019.5439453125,9147.769,9254.16,9386.42,9500.225,9639.379
10560.0224609375,11296.296,11888.796,12627.527,13265.539,14077.139
11402.7578125,12232.558,12901.866,13733.133,14456.125,15366.049
9527.830078125,9895.514,10110.697,10466.993,10796.33,11047.794
4861.68115234375,5332.92,5797.115,6202.869,6669.489,7110.427
2055.42919921875,2165.0537,2261.1873,2363.4702,2460.1062,2560.437
1795.65380859375,1978.8884,2145.5557,2301.9229,2469.3413,2630.9902
4837.57861328125,5165.036,5413.369,5723.921,5993.741,6369.408
1652.1304931640625,1687.2626,1718.4082,1752.0852,1782.2947,1808.545
10464.314453125,10592.578,10697.801,10825.754,10952.782,11061.408
3310.2373046875,3415.3623,3492.7607,3597.5972,3678.0488,3778.583
4279.857421875,4717.4746,5081.9263,5530.083,5910.081,6365.802
12026.4287109375,13388.918,14535.623,15957.914,17147.64,18606.057
1048.44921875,1038.0186,1032.6716,1041.1411,1035.9551,1075.5173
6112.900390625,6290.7197,6450.7373,6619.4814,6776.97,6932.035
6120.44189453125,6145.453,6166.128,6191.9233,6213.9644,6241.55
12474.35546875,13187.891,13783.268,14370.018,15020.581,15542.84
6373.93115234375,6962.429,7487.839,7963.705,8488.178,8920.08
5377.4921875,5660.7705,5893.76,6174.593,6425.2007,6721.2275
2025.25634765625,2090.7678,2144.2124,2206.3042,2261.0532,2333.8716
3155.247802734375,3209.5894,3265.4983,3304.6792,3347.9485,3379.9287
11260.7646484375,11489.729,11678.507,11921.506,12115.346,12362.509
4294.533203125,4596.8374,4866.5537,5158.3037,5446.8516,5700.5625
2629.8037109375,2717.3315,2791.981,2877.7908,2956.0386,3050.4636
6067.17578125,6133.1885,6191.817,6254.902,6311.6045,6368.6797
3880.632568359375,4220.547,4502.9756,4861.673,5169.125,5573.782
5541.27490234375,5578.9497,5640.1094,5690.0527,5725.458,5785.0166
8247.7626953125,8895.101,9519.52,10019.083,10590.605,11082.742
15299.6005859375,15682.389,16016.146,16387.453,16721.38,17059.5
4649.32275390625,4746.001,4821.087,4915.4736,4994.7153,5085.887
10080.72265625,10160.609,10232.175,10282.157,10339.957,10370.028
7542.21337890625,7612.8735,7679.0884,7747.8564,7808.0635,7872.1123
5291.25341796875,5376.992,5456.2344,5538.5283,5609.424,5677.424
4239.19677734375,4320.0986,4409.2256,4497.821,4574.7144,4686.9204
4927.13134765625,4878.0205,4871.775,4866.956,4847.3047,4902.7285
7226.09619140625,7565.7812,7953.9414,8276.205,8618.053,8936.142
3818.368408203125,4073.7144,4317.826,4559.3745,4807.528,5054.4727
4221.431640625,4331.3574,4398.1475,4465.673,4554.033,4584.7773
1774.7015380859375,1794.606,1807.6135,1804.6848,1797.4976,1847.6393
2068.7900390625,2122.0444,2172.167,2215.7012,2260.8013,2296.1616
2406.376708984375,2443.5046,2476.003,2511.7935,2544.0923,2576.049
6716.380859375,6873.798,7008.5723,7186.1846,7333.569,7527.687
10134.095703125,10142.376,10146.803,10146.277,10145.412,10174.804
14466.337890625,15777.71,16968.145,18269.414,19479.484,20984.617
1983.2637939453125,2054.2446,2118.268,2180.1245,2230.8164,2270.1416
1120.57958984375,1116.3907,1116.1362,1118.8679,1117.448,1126.8429
3699.3994140625,3769.621,3831.3567,3898.5063,3957.3682,4016.1216
3856.908935546875,4128.363,4357.589,4623.173,4882.681,5164.7285
6519.3095703125,6536.635,6552.863,6568.1133,6581.979,6593.737
13069.7578125,13691.262,14203.388,14849.057,15403.518,16136.624
5392.96533203125,5600.281,5770.4316,5960.456,6125.3423,6284.1494
4674.04296875,5095.191,5469.087,5836.578,6210.949,6607.6094
8648.3857421875,9387.594,10048.299,10685.295,11341.119,12026.925
9755.232421875,10666.631,11436.402,12328.08,13167.308,14141.91
19152.60546875,20022.072,20795.797,21610.047,22356.12,22736.625
2002.20849609375,2020.812,2037.087,2055.2053,2071.3333,2088.257
4412.9580078125,4701.593,4963.7544,5213.5723,5458.323,5640.9883
6464.5107421875,7003.7227,7458.1875,8038.0513,8562.177,9090.617
3297.393798828125,3348.4543,3401.755,3427.3196,3467.6926,3471.6328
7623.55078125,7709.3857,7787.6353,7865.527,7937.6465,7996.0503
6965.568359375,7067.641,7154.7754,7243.282,7320.8228,7380.1304
1546.2030029296875,1597.5223,1646.7512,1693.8232,1741.7819,1775.0775
2954.41259765625,3051.1587,3143.9453,3232.3154,3322.5107,3382.8918
12195.2021484375,13061.455,13802.696,14791.441,15560.873,16585.414
9220.4375,9933.916,10551.152,11123.869,11771.142,12385.771
9171.7314453125,9881.287,10502.533,11062.488,11703.609,12304.828
7381.56103515625,7925.664,8395.725,8829.754,9323.471,9789.568
4436.798828125,4854.2676,5259.7227,5612.842,6029.521,6424.9062
2840.782958984375,2947.996,3036.372,3139.0383,3232.9507,3324.6794
7199.705078125,7249.326,7292.391,7340.539,7383.8477,7427.337
4655.5625,4891.8857,5132.2246,5352.159,5599.585,5859.257
2407.420166015625,2482.2805,2547.149,2619.8418,2685.1604,2750.5708
6458.09130859375,6493.4116,6524.793,6558.2627,6588.5493,6617.326
5002.3095703125,5158.291,5301.1484,5434.218,5573.175,5675.4263
6701.0,7210.8223,7656.3115,8137.718,8599.499,9007.281
3143.585205078125,3404.8462,3633.4062,3859.9937,4084.7393,4216.1846
1876.5775146484375,1910.4176,1955.2162,1981.1014,2000.8588,2022.1577
5672.26708984375,5634.9688,5689.136,5640.0176,5621.4185,5750.55
9272.779296875,9457.539,9621.424,9795.934,9954.121,10100.359
1526.35546875,1538.0092,1564.035,1507.8402,1448.4185,1769.7567
4453.662109375,4610.6904,4762.4185,4907.287,5059.118,5159.11
2787.762451171875,2870.7166,2942.9954,3022.7903,3094.863,3164.3794
10480.263671875,10532.607,10586.742,10695.151,10752.374,10729.742
17037.3984375,17938.514,18763.613,19710.11,20561.812,22011.527
5544.2958984375,5741.116,5904.265,6043.054,6172.9893,6241.8237
1222.5867919921875,1223.0635,1236.1263,1246.3064,1257.8376,1259.6381
2992.69580078125,3150.6501,3286.8423,3437.292,3569.621,3645.924
5291.8818359375,5344.5425,5390.4307,5441.739,5487.569,5535.5024
11205.94140625,11618.806,11996.936,12391.7,12730.236,13060.05
12037.5078125,13166.954,14206.266,15245.316,16300.453,17314.938
7876.39794921875,8644.006,9307.441,10108.6875,10858.785,11577.15
5418.2177734375,5634.215,5794.252,6011.2266,6200.1826,6381.755
6066.333984375,6270.9336,6447.0957,6654.95,6837.972,7072.3145
3911.9052734375,4102.356,4253.956,4476.7627,4679.457,4853.195
4504.46337890625,4648.742,4772.6553,4914.437,5040.8496,5173.3555
3253.931396484375,3412.465,3567.3765,3717.9429,3892.8955,4045.0361
3482.75732421875,3494.5427,3507.69,3509.8489,3514.7095,3546.243
4272.0048828125,4522.738,4740.546,4997.4487,5236.11,5523.443
12124.23828125,13276.429,14392.637,15191.482,16158.777,16859.496
11874.6806640625,13007.711,14108.967,14888.729,15838.705,16521.674
2306.870849609375,2350.7527,2390.5483,2430.6511,2467.134,2498.6409
10782.412109375,11120.308,11419.311,11724.171,12000.084,12193.754
1341.43017578125,1413.5366,1474.4244,1546.6699,1609.5383,1685.1732
12278.416015625,13021.775,13692.424,14609.07,15362.738,16396.64
2888.455322265625,2944.2952,2993.4346,3046.9094,3095.3606,3142.3481
10924.318359375,11966.61,12858.779,13884.229,14840.125,15951.345
1298.3304443359375,1299.0784,1300.8904,1306.1514,1311.2128,1312.565
2448.14404296875,2668.3254,2874.3892,3081.0457,3295.4963,3520.4253
11106.88671875,11953.434,12787.576,13545.808,14390.983,15250.084
1761.15478515625,1762.5432,1767.7062,1772.6658,1776.0492,1778.1002
6464.5126953125,6694.866,6884.836,7096.0933,7293.8877,7443.758
1509.2015380859375,1619.8352,1711.2312,1820.8486,1919.1958,2034.418
7001.35009765625,7556.783,8021.7524,8604.43,9087.277,9734.697
6640.162109375,7271.2485,7809.294,8402.206,8940.283,9573.047
7458.7314453125,8007.1533,8513.059,9004.77,9497.047,10011.631
2833.90283203125,3026.2046,3194.037,3371.5396,3536.1768,3682.3826
4869.28125,5183.4316,5468.9976,5783.7773,6080.3965,6401.238
20537.365234375,21162.16,21673.615,22353.086,23031.72,22816.42
4822.38720703125,4735.6997,4829.9907,4734.4805,4671.115,5045.9873
11130.640625,11917.442,12591.335,13373.234,14066.952,14808.129
3565.68896484375,3841.7012,4087.5156,4365.804,4605.573,4914.4175
3513.1865234375,3773.2637,4013.2886,4201.3477,4417.937,4574.7236
4575.73291015625,4890.673,5154.8726,5371.0522,5621.5796,5748.551
1968.572021484375,2026.6912,2078.319,2143.5828,2201.029,2288.979
17483.56640625,19050.441,20375.525,21889.201,23241.268,24661.783
4846.052734375,5181.6704,5474.86,5739.96,6031.9707,6255.8306
7811.8359375,8008.8975,8250.543,8344.549,8462.027,8562.654
3465.681396484375,3564.167,3654.969,3744.4849,3833.796,3924.2632
13186.2919921875,13899.901,14507.945,15307.022,15940.775,16872.574
17936.599609375,19345.842,20519.227,22000.334,23257.967,24827.174
11357.7001953125,12285.186,13069.845,14036.264,14856.242,15882.84
11058.19921875,11901.207,12672.488,13413.409,14201.399,14838.781
2464.223388671875,2489.1858,2508.8296,2535.9153,2549.5955,2578.5137
3532.175537109375,3715.135,3872.7163,4060.4087,4215.2666,4414.1836
19232.765625,20690.635,22039.076,23432.953,24712.98,26314.441
19104.1484375,20543.578,21881.062,23246.105,24516.033,26084.104
8042.1708984375,8547.121,8986.533,9511.91,9969.021,10484.731
2292.662109375,2434.084,2566.6345,2698.1392,2817.079,2932.5044
4070.54150390625,4310.238,4516.296,4765.2104,4971.472,5252.2227
5060.9482421875,5331.9097,5558.316,5851.243,6065.9746,6365.713
4578.5576171875,4680.0615,4770.319,4866.0947,4957.841,5047.842
5029.8359375,5117.7773,5192.9707,5280.556,5357.548,5442.313
5386.78662109375,5386.9653,5386.834,5387.747,5388.4414,5389.428
8019.0751953125,8080.344,8134.9585,8193.717,8246.433,8296.403
3670.5771484375,3656.8022,3715.3372,3779.0857,3837.657,3813.2673
1152.8668212890625,1166.469,1208.3037,1222.3265,1224.6494,1205.5646
6199.9521484375,6303.3604,6288.535,6372.92,6450.053,6486.1875
4831.4482421875,4999.808,5156.6987,5327.3623,5461.6475,5697.7964
3489.37646484375,3741.838,3969.9521,4178.0244,4401.374,4536.1357
3791.010498046875,3792.2117,3800.3132,3768.6328,3762.883,3784.8186
9669.763671875,9990.366,10264.823,10568.506,10836.544,11089.654
7463.04443359375,7469.7676,7481.107,7469.472,7471.7144,7513.809
1425.6663818359375,1456.6968,1505.1633,1548.1296,1578.5876,1604.9954
2810.84765625,2877.1914,2930.412,2985.7864,3042.5967,3073.2944
1735.809326171875,1756.2701,1772.5536,1797.831,1817.2789,1849.2166
12692.8994140625,13267.639,13729.131,14396.118,14913.523,15710.295
6058.4013671875,6314.09,6542.7646,6789.349,7020.341,7369.801
3818.955810546875,3864.941,3909.7874,3946.14,3981.899,4001.8345
5458.48291015625,5418.207,5407.2905,5388.7,5369.2495,5401.2324
9651.896484375,9935.692,10197.973,10445.47,10705.273,10887.317
4715.80712890625,4889.5493,5032.69,5190.4854,5325.259,5375.323
1265.695556640625,1131.6975,1090.429,1038.8667,992.4238,1095.8948
5339.92578125,5332.423,5369.692,5378.83,5367.76,5459.387
1786.4150390625,1842.1755,1889.8242,1949.6016,1987.465,2038.1702
2497.448974609375,2498.776,2502.9531,2502.4316,2504.7227,2515.6606
1508.4371337890625,1513.6759,1511.9381,1513.601,1515.1621,1519.9163
4729.490234375,4955.666,5157.9297,5404.046,5589.2646,5776.3467
3206.817626953125,3217.046,3236.0132,3240.1326,3246.0767,3233.7207
5238.3310546875,5804.6313,6230.3633,6677.6074,7091.784,7200.0283
1744.20751953125,1761.4236,1773.654,1784.5378,1792.8293,1789.9762
6916.310546875,6963.0034,7015.0264,7048.5117,7085.5903,7137.6353
2734.546875,2873.3215,2983.2576,3124.542,3252.5542,3404.9685
2789.025146484375,2848.8948,2904.4858,2958.537,3017.211,3060.365
2938.961181640625,2961.7014,2987.4182,2998.2961,3008.523,3006.67
4874.4140625,4868.131,4868.365,4861.102,4847.009,4893.261
3955.150146484375,3946.8909,3947.5488,3937.1528,3925.198,3965.7617
2145.3994140625,2182.962,2227.5774,2252.3562,2284.7268,2332.248
3343.537109375,3420.429,3501.8413,3557.018,3616.5728,3689.1152
2188.02734375,2305.2764,2426.6519,2583.3098,2705.3901,2771.7463
2406.541748046875,2455.2463,2502.086,2533.1013,2564.2925,2593.9438
3548.781982421875,3594.6682,3631.576,3686.3403,3726.3157,3786.895
5260.7392578125,5297.499,5308.935,5331.447,5364.023,5357.443
3270.120361328125,3287.584,3309.082,3312.5369,3327.718,3382.1567
5458.751953125,5564.456,5670.682,5757.3525,5865.213,5981.5024
2177.720947265625,2265.572,2341.784,2410.8674,2488.4692,2527.349
9422.0400390625,9442.606,9475.305,9487.053,9499.964,9486.386
4514.1181640625,4613.4287,4619.556,4708.5107,4773.6245,4653.816
4295.2255859375,4389.526,4473.2812,4568.0557,4652.9204,4747.0254
1377.7947998046875,1390.3235,1402.209,1414.7402,1426.6185,1440.9694
9808.67578125,9846.558,9889.79,9912.67,9936.737,9907.886
9915.7265625,10240.462,10524.385,10849.954,11134.479,11469.922
1692.3001708984375,1720.1879,1747.2831,1769.635,1790.2059,1810.017
5204.93115234375,5203.1196,5231.0654,5229.037,5224.401,5241.603
2003.2301025390625,2013.0565,2024.7505,2030.1515,2035.2241,2030.1748
1430.8984375,1497.1726,1555.6962,1619.583,1675.233,1740.0101
6996.74365234375,7173.066,7326.996,7491.8745,7649.6997,7770.247
5089.00048828125,5148.205,5204.587,5263.3716,5323.961,5393.3384
1891.9747314453125,1894.8162,1897.8394,1899.067,1900.4401,1902.5388
1913.79052734375,2000.2445,2076.2417,2158.6702,2234.6,2304.0027
2147.578857421875,2177.3071,2202.6562,2229.688,2256.1284,2279.369
1746.7017822265625,1749.1317,1749.6078,1749.9956,1751.5057,1760.295
1405.49072265625,1431.7981,1458.5911,1477.4075,1494.5945,1503.3546
3005.59423828125,3053.1428,3095.0486,3143.2156,3190.2131,3236.5422
4027.5224609375,4084.1685,4144.9346,4175.202,4209.62,4186.9624
1228.619384765625,1233.6526,1241.0775,1244.0695,1246.8634,1243.4628
2306.10498046875,2364.0024,2412.2358,2473.0222,2524.2969,2583.6938
10792.6142578125,10851.391,10917.815,10962.395,11005.026,11084.644
9937.2763671875,9968.976,10020.088,10033.131,10038.883,10041.215
1644.0953369140625,1643.7238,1644.0697,1644.0646,1643.5991,1649.2161
6895.15478515625,7003.7783,7116.0815,7186.048,7253.962,7272.2397
2758.931396484375,2828.6763,2889.8374,2958.757,3022.031,3094.0151
1966.7138671875,1988.5405,2007.1802,2027.5627,2046.1104,2062.5364
4889.85302734375,5032.179,5161.164,5300.862,5431.7563,5550.3945
3283.774658203125,3282.6882,3283.907,3284.211,3284.533,3283.3572
3888.71630859375,3909.6587,3923.7065,3949.4983,3967.1045,3994.2075
1920.157958984375,1915.929,1917.742,1916.03,1910.8574,1922.8705
6271.7626953125,6431.6436,6574.761,6730.203,6873.02,7023.382
1967.572265625,1976.0841,1982.5955,1985.5769,1990.1229,1989.8295
2945.106201171875,2935.2273,2934.295,2927.5242,2912.8955,2929.227
1107.023681640625,1106.6206,1107.4128,1108.1592,1107.5941,1110.7844
3606.84912109375,3637.6765,3677.183,3689.632,3703.0017,3689.3162
1235.368408203125,1247.2347,1258.0322,1270.4373,1281.0696,1295.4777
4356.06494140625,4362.2837,4366.187,4373.0405,4377.999,4382.3364
3313.0673828125,3325.9502,3342.4507,3346.1277,3349.097,3353.1396
3663.12158203125,3729.0273,3793.8562,3851.245,3916.5305,3956.5635
2633.269287109375,2626.1309,2650.8022,2647.9663,2631.1875,2656.293
1500.2734375,1499.4371,1500.7452,1500.2812,1496.3662,1502.1304
1632.7059326171875,1644.9816,1652.2338,1671.9362,1685.8158,1702.4327
6019.87109375,6051.091,6078.6787,6114.348,6143.0903,6186.1113
3280.775146484375,3368.2114,3440.488,3502.5415,3559.786,3533.4438
1685.6512451171875,1724.8662,1762.1577,1797.8623,1834.6531,1872.8594
7917.91552734375,7969.1064,8075.0596,7935.4756,7924.226,8273.9795
2867.620849609375,2914.7615,2978.2788,3007.3848,3046.737,3080.6597
8170.1962890625,7940.5103,8226.927,8204.012,8117.0273,8261.513
2579.997802734375,2742.7007,2866.2385,3037.421,3157.9734,2987.359
5997.8486328125,6034.398,6064.9023,6084.187,6111.6406,6109.516
2116.19873046875,2227.3633,2324.4097,2429.3562,2532.975,2633.235
1407.299072265625,1442.6702,1497.6249,1520.2057,1523.9255,1539.7368
12300.0576171875,12954.155,13616.868,14116.555,14675.035,15208.106
5309.6162109375,5409.5537,5531.0845,5617.5015,5689.778,5676.88
3266.010009765625,3300.7043,3332.9175,3361.4492,3379.728,3394.6099
886.91845703125,914.2774,933.0922,969.9882,1000.48083,1036.4966
6606.5166015625,6900.549,7193.0396,7417.1616,7637.287,7829.561
4332.2255859375,4461.925,4586.489,4689.672,4817.9023,4932.537
4369.22607421875,4455.795,4547.538,4606.611,4675.888,4751.901
5945.32470703125,5946.43,5961.744,5965.3916,5976.414,5981.623
2201.110595703125,2250.0764,2291.0842,2358.2456,2408.0972,2485.6555
7053.9306640625,7288.931,7520.911,7775.93,8008.2344,8324.897
1263.5823974609375,1261.501,1260.9362,1259.0148,1255.619,1262.5796
2683.743408203125,2699.4663,2714.0479,2725.811,2737.2993,2745.9739
4892.734375,4889.33,4887.5503,4886.201,4882.5337,4888.4497
2018.369140625,2014.6831,2012.4719,2010.4231,2004.5065,2015.4108
1972.1343994140625,1971.196,1970.6763,1969.751,1967.8743,1970.9867
1075.3424072265625,1072.926,1072.1055,1071.0513,1068.332,1074.373
1530.2197265625,1525.0085,1522.3279,1519.5618,1513.5309,1520.162
3544.158203125,3542.458,3541.903,3540.9934,3539.1663,3545.3547
2127.528076171875,2131.3994,2135.8977,2138.983,2142.152,2146.5613
9079.0673828125,9226.256,9368.949,9490.561,9626.164,9730.694
7370.23046875,7377.679,7392.123,7407.3696,7418.4355,7416.27
